id,accelerometerX,accelerometerY,accelerometerZ,gyroscopeX,gyroscopeY,gyroscopeZ,azimuth,pitch,roll
13,-0.516632080078125,-5.98800945281982,8.61619567871094,0.042266845703125,0.018402099609375,-0.0785675048828125,-2.34759211540222,0.606502413749695,0.0598888769745827
14,-1.57501220703125,-6.17988872528076,6.86589050292969,0.198593139648437,0.035369873046875,-0.30279541015625,-2.29654216766357,0.720130324363708,0.225495278835297
15,-0.232376098632812,-6.99214458465576,6.93411254882812,-0.738845825195312,-0.046875,-0.236831665039062,-2.315345287323,0.789284586906433,0.0334994830191135
16,-0.63330078125,-6.74948406219482,7.80221557617187,0.27569580078125,-0.0269927978515625,0.8560791015625,-2.42212867736816,0.711555540561676,0.0809917896986008
17,-0.364822387695312,-7.36647319793701,7.88272094726562,-0.149124145507812,0.024932861328125,0.33514404296875,-2.49302673339844,0.757224380970001,-0.0153817664831877
18,-0.713363647460937,-7.25430583953857,8.62246704101563,-0.098907470703125,0.270675659179687,0.652908325195312,-2.4936420917511,0.697757005691528,0.082545131444931
19,-0.782485961914062,-6.93692302703857,8.40811157226563,0.235671997070312,0.01324462890625,-0.138748168945313,-2.40175890922546,0.687700688838959,0.0927959382534027
20,-1.44505310058594,-7.3154935836792,8.86900329589844,0.106948852539063,-0.043853759765625,0.447784423828125,-2.39073491096497,0.683281421661377,0.161513715982437
21,0.908004760742188,-6.06566143035889,7.48933410644531,0.473663330078125,0.035186767578125,-0.258224487304687,-2.32844638824463,0.677186727523804,-0.120650865137577
22,-0.861770629882813,-6.51057720184326,8.04080200195313,-0.0746612548828125,-0.1912841796875,0.099151611328125,-2.33727097511292,0.677832067012787,0.106767162680626
23,0.624130249023437,-6.3342924118042,8.91392517089844,0.147750854492187,-0.158203125,-0.224441528320312,-2.34839344024658,0.616654813289642,-0.0699033588171005
24,-0.693313598632812,-6.69716167449951,7.65159606933594,0.133560180664063,-0.388534545898437,-0.189117431640625,-2.38364553451538,0.716953635215759,0.0903635621070862
25,-1.43589782714844,-6.60097026824951,7.626953125,-0.254318237304687,0.50616455078125,0.859573364257813,-2.45448708534241,0.704805970191956,0.186088070273399
26,-0.445785522460937,-6.49489116668701,7.82829284667969,-0.183792114257812,-0.131317138671875,-0.165023803710937,-2.39144349098206,0.6917764544487,0.0568839982151985
27,-0.983322143554688,-5.68960857391357,7.06619262695312,0.217864990234375,0.185104370117187,0.326629638671875,-2.35774731636047,0.673216164112091,0.1382707208395
28,-0.610931396484375,-6.73582744598389,8.48844909667969,0.25286865234375,-0.0310516357421875,-0.217422485351562,-2.28485465049744,0.669525027275085,0.0718482062220573
29,0.800460815429688,-5.76527690887451,10.3476257324219,0.090606689453125,0.188186645507812,0.0451812744140625,-2.19574761390686,0.518891096115112,-0.027805196121335
30,-3.55250549316406,-6.76927471160889,9.70829772949219,-0.054290771484375,0.132110595703125,0.282989501953125,-2.38671970367432,0.57974511384964,0.350790560245514
31,-0.602386474609375,-5.80412578582764,10.5617828369141,-0.21429443359375,-0.173095703125,-0.249008178710937,-2.40530371665955,0.501805126667023,0.0569728203117847
32,-2.68473815917969,-6.50850200653076,10.7193756103516,-0.058441162109375,0.11126708984375,0.523849487304687,-2.47458624839783,0.53227698802948,0.245408326387405
33,-1.07786560058594,-6.73430156707764,11.0574035644531,0.121932983398438,-0.094146728515625,-0.36517333984375,-2.47260522842407,0.54493510723114,0.0971720740199089
34,-2.57804870605469,-6.35411357879639,12.0727233886719,0.163925170898437,0.0941619873046875,0.3709716796875,-2.4798743724823,0.475350111722946,0.210383370518684
35,-0.641403198242187,-4.03431987762451,10.1780090332031,0.0624542236328125,0.186691284179687,-0.4493408203125,-2.47812628746033,0.508901298046112,0.0172310788184404
36,0.866714477539063,-5.93680095672607,12.5069580078125,-0.336074829101562,-0.0627899169921875,0.142807006835937,-2.47884082794189,0.442259818315506,-0.0691879764199257
37,-0.3031005859375,-4.95616436004639,10.156005859375,-0.083038330078125,-0.0013275146484375,0.1177978515625,-2.52446627616882,0.453828871250153,0.0298356097191572
38,-0.0706634521484375,-5.99397563934326,11.0748901367187,0.0307159423828125,-0.10888671875,-0.08477783203125,-2.51468825340271,0.496070474386215,0.00638042390346527
39,-1.45751953125,-4.02234172821045,7.46014404296875,0.02593994140625,-0.0352325439453125,0.402389526367187,-2.55692553520203,0.486712336540222,0.192943722009659
40,-0.881805419921875,-4.97793865203857,9.22816467285156,0.129714965820313,0.484878540039062,1.441650390625,-2.67473268508911,0.492794364690781,0.0952666252851486
41,0.250457763671875,-7.57887554168701,8.20718383789063,0.153060913085937,2.04159545898437,2.35264587402344,-2.06687140464783,0.641467273235321,0.0336482860147953
42,0.890045166015625,-5.18004131317139,8.64273071289063,-0.143310546875,-0.099151611328125,0.265426635742187,-1.98586905002594,0.537620186805725,-0.102620184421539
43,-0.279495239257812,-6.77778911590576,11.0350646972656,0.028076171875,0.30029296875,0.182662963867187,-2.11264777183533,0.550655782222748,0.0253225062042475
44,0.23809814453125,-6.91992473602295,12.1267242431641,-0.010345458984375,-0.20465087890625,-0.510330200195312,-2.08161425590515,0.518464207649231,-0.0196316447108984
45,-1.63812255859375,-5.18803691864014,9.26779174804688,-0.080535888671875,0.39910888671875,0.610153198242187,-2.16325616836548,0.503800332546234,0.174947381019592
46,-1.88720703125,-6.40928936004639,9.00941467285156,0.134750366210938,-0.0932159423828125,-0.514053344726562,-2.15056824684143,0.608229875564575,0.20648504793644
47,-0.654190063476562,-6.17003154754639,8.64382934570313,0.35308837890625,-0.226119995117187,-0.335556030273437,-2.11581897735596,0.618583083152771,0.0755388885736465
48,-1.80032348632812,-5.39816570281982,7.7330322265625,-0.0173187255859375,-0.0459442138671875,-0.011383056640625,-2.16732788085937,0.597097337245941,0.228735089302063
49,-0.52386474609375,-5.23405742645264,8.96269226074219,-0.345809936523437,-0.2049560546875,-0.31182861328125,-2.14127349853516,0.527816593647003,0.0583830624818802
50,-1.18040466308594,-5.81416606903076,10.0401916503906,-0.165878295898437,0.0003814697265625,0.227737426757812,-2.11782288551331,0.521930456161499,0.117030702531338
51,-0.170761108398437,-5.44092082977295,9.13711547851563,0.244171142578125,0.0264434814453125,-0.276077270507812,-2.08933615684509,0.537008702754974,0.0186865571886301
52,-0.963165283203125,-6.30379009246826,8.16584777832031,0.121871948242188,0.028656005859375,0.230117797851562,-2.17862868309021,0.586349010467529,0.147716835141182
53,-0.77764892578125,-4.99885845184326,8.47491455078125,0.28363037109375,-0.0693817138671875,-0.542495727539062,-2.19860219955444,0.53108412027359,0.0915026739239693
54,-1.04270935058594,-6.39827251434326,7.415771484375,-0.236679077148437,-0.003326416015625,0.529983520507812,-2.08399772644043,0.707036137580872,0.139691218733788
55,-0.347366333007812,-6.46199321746826,8.90107727050781,0.138824462890625,-0.309326171875,-0.587921142578125,-2.12078666687012,0.627587795257568,0.0390054062008858
56,-0.543594360351562,-5.91223430633545,7.73463439941406,-0.188552856445312,-0.231292724609375,-0.134674072265625,-2.14854192733765,0.651455581188202,0.070165179669857
57,-1.24822998046875,-5.91763591766357,8.44282531738281,-0.17779541015625,0.198745727539062,0.679779052734375,-2.16613411903381,0.606262505054474,0.146781757473946
58,-2.08158874511719,-6.46553325653076,8.19740295410156,-0.077545166015625,-0.352432250976562,-0.164901733398437,-2.10460042953491,0.549755990505219,0.0992042496800423
59,-1.06588745117188,-6.46382427215576,7.54544067382812,0.07891845703125,-0.027862548828125,0.158050537109375,-2.0573718547821,0.703466475009918,0.140333920717239
60,-0.85968017578125,-6.39100933074951,8.09487915039063,0.128890991210938,0.0664825439453125,-0.19091796875,-2.02737188339233,0.665587782859802,0.105803906917572
61,-0.77740478515625,-6.52382183074951,8.65673828125,-0.0230865478515625,-0.311798095703125,-0.458145141601562,-2.0095739364624,0.643879532814026,0.0895631834864616
62,-1.00721740722656,-6.18777751922607,7.8756103515625,-0.044342041015625,0.0663604736328125,0.13983154296875,-2.07318830490112,0.662016451358795,0.127200216054916
63,-0.218902587890625,-5.89297771453857,8.962646484375,-0.07733154296875,-0.476333618164062,-0.80712890625,-2.06300973892212,0.581495642662048,0.0244190245866776
64,-0.236648559570312,-6.21115398406982,7.60090637207031,0.120452880859375,-0.0193328857421875,-0.141250610351562,-2.1167356967926,0.609269440174103,0.152256265282631
65,-1.36863708496094,-6.16592693328857,9.40980529785156,0.226882934570312,-0.335968017578125,-0.685516357421875,-2.16028332710266,0.575280010700226,0.144435152411461
66,0.062255859375,-5.55861186981201,8.1170654296875,-0.0688323974609375,0.0599822998046875,-0.292922973632812,-2.08855509757996,0.600441753864288,-0.00766959926113486
67,-1.07778930664063,-6.19932842254639,10.1726379394531,0.0330352783203125,-0.0758514404296875,-0.14447021484375,-2.09267020225525,0.544834315776825,0.105556041002274
68,0.730331420898437,-5.60652446746826,10.3973846435547,-0.13623046875,-0.0447540283203125,-0.107696533203125,-1.97959327697754,0.493505269289017,-0.0701266601681709
69,-0.767913818359375,-6.17543315887451,9.65180969238281,-0.035430908203125,0.563613891601562,0.740554809570312,-2.04809188842773,0.567755043506622,0.0793943926692009
70,-2.00881958007812,-6.52023601531982,8.80076599121094,0.121627807617188,-0.16412353515625,0.213470458984375,-2.13218259811401,0.625532507896423,0.224410504102707
71,-0.428817749023437,-6.00038433074951,9.47210693359375,0.296661376953125,-0.07958984375,0.638076782226562,-1.9869396686554,0.564211010932922,0.0452407412230968
72,0.3739013671875,-5.8921537399292,8.42012023925781,-0.07501220703125,0.24176025390625,0.507843017578125,-1.99335837364197,0.610109508037567,-0.04437655210495
73,0.608413696289062,-6.32690715789795,9.48818969726563,-0.0548553466796875,0.10968017578125,0.229156494140625,-2.03419375419617,0.587161600589752,-0.0640355944633484
74,0.004150390625,-6.40494060516357,7.97264099121094,-0.14385986328125,-0.0481109619140625,0.0304107666015625,-1.96800446510315,0.676789283752441,-0.000520579109434038
75,-0.5433349609375,-6.41420269012451,7.8187255859375,-0.002410888671875,-0.370758056640625,-0.454193115234375,-1.96473050117493,0.685854554176331,0.0693799629807472
76,0.0636749267578125,-7.4100980758667,8.72947692871094,-0.0389862060546875,0.16143798828125,0.287017822265625,-1.91443514823914,0.791305303573608,0.0846827551722527
77,0.25799560546875,-7.13577556610107,8.23484802246094,0.127960205078125,-0.0893096923828125,-0.512344360351562,-1.88805437088013,0.713772177696228,-0.0313194915652275
78,-0.311431884765625,-7.18002605438232,7.93531799316406,0.109756469726563,-0.0177459716796875,-0.303619384765625,-1.92916595935822,0.735088288784027,0.0392261706292629
79,-0.47845458984375,-6.45765972137451,7.92201232910156,0.0150299072265625,0.2303466796875,-0.213165283203125,-1.90868496894836,0.683021724224091,0.0603223145008087
80,-1.20677185058594,-6.8648099899292,8.74130249023438,0.252639770507812,-0.329391479492187,-1.03070068359375,-2.08063554763794,0.661151647567749,0.137186840176582
